Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
Htl,CZ10,cDXHP,0.0,0.0,0.0,0.0,9285724278.08,276118035642.6
Htl,CZ10,cPTAC,0.0,0.0,0.0,0.0,0.0,275100494135.39
Htl,CZ10,cPVVG,0.0,0.0,0.0,58307498751.41,0.0,251154139545.97
Htl,CZ11,cDXGF,3695966.14,0.0,5624558.91,154344976269.35,0.0,281956130547.07
Htl,CZ11,cDXHP,0.0,1205266.94,5619251.38,0.0,38768402588.63,282341489437.55
Htl,CZ11,cPTAC,0.0,0.0,5624569.52,0.0,0.0,280129788410.96
Htl,CZ11,cPVVG,4220961.8,0.0,2092239.88,201553866370.98,0.0,261037258820.59
Htl,CZ12,cDXGF,0.0,0.0,0.0,155689090496.77,0.0,207410647228.34
Htl,CZ12,cDXHP,0.0,0.0,0.0,0.0,38565266924.08,207838621046.92
Htl,CZ12,cPTAC,0.0,0.0,0.0,0.0,0.0,205914175570.59
Htl,CZ12,cPVVG,0.0,0.0,0.0,201848297162.17,0.0,187735008097.45
Htl,CZ13,cDXGF,0.0,0.0,11443704.71,130731777762.39,0.0,298357413956.16
Htl,CZ13,cDXHP,0.0,0.0,11440555.63,0.0,32530904005.62,298727328053.85
Htl,CZ13,cPTAC,0.0,0.0,11443707.2,0.0,0.0,297269405169.62
Htl,CZ13,cPVVG,0.0,0.0,4568669.14,172396423907.46,0.0,277263676474.12
Htl,CZ14,cDXGF,0.0,0.0,3878390.81,109873996940.62,0.0,283748862572.57
Htl,CZ14,cDXHP,0.0,0.0,3876059.61,0.0,28881724705.73,284618274417.68
Htl,CZ14,cPTAC,0.0,0.0,3878388.46,0.0,0.0,281646693482.21
Htl,CZ14,cPVVG,0.0,0.0,2307885.11,147579387601.16,0.0,260884778863.47
Htl,CZ15,cDXGF,0.0,0.0,176769733.63,14519377532.45,0.0,487936002909.64
Htl,CZ15,cDXHP,0.0,0.0,176767136.67,0.0,3553908335.8,487951577143.51
Htl,CZ15,cPTAC,0.0,0.0,176769982.75,0.0,0.0,487423042476.64
Htl,CZ15,cPVVG,0.0,0.0,110921546.73,24270082454.23,0.0,463694009257.8
Htl,CZ16,cDXGF,631761014.67,0.0,0.0,252124097500.96,0.0,132524607856.97
Htl,CZ16,cDXHP,0.0,214546880.97,0.0,0.0,71890800337.07,133842930135.71
Htl,CZ16,cPTAC,0.0,0.0,0.0,0.0,0.0,130246624218.73
Htl,CZ16,cPVVG,831754041.93,0.0,0.0,327350439312.69,0.0,113079969027.29
