TechID,SizingID,BldgType,BldgVint,BldgLoc,BldgHVAC,tstat,normunit,numunits,measarea,kwh_tot,kwh_ltg,kwh_task,kwh_equip,kwh_htg,kwh_clg,kwh_twr,kwh_aux,kwh_vent,kwh_venthtg,kwh_ventclg,kwh_refg,kwh_hpsup,kwh_shw,kwh_ext,thm_tot,thm_equip,thm_htg,thm_shw,deskw_ltg,deskw_equ,lastmod
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NC,None,MFm,Ex,CZ16,rDXHP,0,Area-ft2-BA,1024.1666666666667,24576,115987.44999999998,14740.46,0,59678.04,29066.91,7848.92,0,0,4653.12,0,0,0,0,0,0,5523.936518771331,486.92901023890784,0.0,5037.007508532423,1,1,2026-08-17 09:01:46.635347
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,None,MFm,Ex,CZ01,rDXHP,0,Area-ft2-BA,1024.1666666666667,24576,88980.04999999999,14740.46,0,59678.04,12575.65,1204.46,0,0,781.44,0,0,0,0,0,0,5608.5078498293515,486.92901023890784,0.0,5121.578839590444,1,1,2026-08-17 09:01:46.635347
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,None,MFm,Ex,CZ02,rDXHP,0,Area-ft2-BA,1024.1666666666667,24576,101296.94,14740.46,0,59678.04,18398.7,6228.17,0,0,2251.57,0,0,0,0,0,0,5484.729351535835,486.92901023890784,0.0,4997.800341296927,1,1,2026-08-17 09:01:46.635347
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,None,MFm,Ex,CZ03,rDXHP,0,Area-ft2-BA,1024.1666666666667,24576,104991.67,14740.46,0,59678.04,19915.57,8425.34,0,0,2232.26,0,0,0,0,0,0,5503.294880546075,486.92901023890784,0.0,5016.365870307167,1,1,2026-08-17 09:01:46.635347
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,None,MFm,Ex,CZ04,rDXHP,0,Area-ft2-BA,1024.1666666666667,24576,122744.82999999999,14740.46,0,59678.04,28398.15,15029.37,0,0,4898.81,0,0,0,0,0,0,5424.146757679181,486.92901023890784,0.0,4937.217747440273,1,1,2026-08-17 09:01:46.635347
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,None,MFm,Ex,CZ05,rDXHP,0,Area-ft2-BA,1024.1666666666667,24576,104902.41999999998,14740.46,0,59678.04,20674.88,7176.92,0,0,2632.12,0,0,0,0,0,0,5494.17337883959,486.92901023890784,0.0,5007.244368600683,1,1,2026-08-17 09:01:46.635347
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,None,MFm,Ex,CZ06,rDXHP,0,Area-ft2-BA,1024.1666666666667,24576,96707.64,14740.46,0,59678.04,10469.24,9298.98,0,0,2520.92,0,0,0,0,0,0,5427.633447098976,486.92901023890784,0.0,4940.704436860068,1,1,2026-08-17 09:01:46.635347
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,None,MFm,Ex,CZ07,rDXHP,0,Area-ft2-BA,1024.1666666666667,24576,92147.44,14740.46,0,59678.04,8180.75,7445.63,0,0,2102.56,0,0,0,0,0,0,5411.334129692833,486.92901023890784,0.0,4924.405119453925,1,1,2026-08-17 09:01:46.635347
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,None,MFm,Ex,CZ08,rDXHP,0,Area-ft2-BA,1024.1666666666667,24576,108868.31999999998,14740.46,0,59678.04,9376.14,20135.5,0,0,4938.18,0,0,0,0,0,0,5381.8006825938555,486.92901023890784,0.0,4894.871672354949,1,1,2026-08-17 09:01:46.635347
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,None,MFm,Ex,CZ09,rDXHP,0,Area-ft2-BA,1024.1666666666667,24576,117296.90000000001,14740.46,0,59678.04,17528.2,19766.62,0,0,5583.58,0,0,0,0,0,0,5377.207508532423,486.92901023890784,0.0,4890.278498293515,1,1,2026-08-17 09:01:46.635347
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,None,MFm,Ex,CZ10,rDXHP,0,Area-ft2-BA,1024.1666666666667,24576,108209.54999999999,14740.46,0,59678.04,8659.53,20440.84,0,0,4690.68,0,0,0,0,0,0,5375.086689419794,486.92901023890784,0.0,4888.157679180887,1,1,2026-08-17 09:01:46.635347
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,None,MFm,Ex,CZ11,rDXHP,0,Area-ft2-BA,1024.1666666666667,24576,124902.54000000001,14740.46,0,59678.04,15548.48,28470.9,0,0,6464.66,0,0,0,0,0,0,5431.171672354948,486.92901023890784,0.0,4944.242662116041,1,1,2026-08-17 09:01:46.635347
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,None,MFm,Ex,CZ12,rDXHP,0,Area-ft2-BA,1024.1666666666667,24576,106088.49,14740.46,0,59678.04,15651.16,12593.34,0,0,3425.49,0,0,0,0,0,0,5432.137201365187,486.92901023890784,0.0,4945.20819112628,1,1,2026-08-17 09:01:46.635347
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,None,MFm,Ex,CZ13,rDXHP,0,Area-ft2-BA,1024.1666666666667,24576,142897.28999999998,14740.46,0,59678.04,22667.52,36130.63,0,0,9680.64,0,0,0,0,0,0,5402.303754266211,486.92901023890784,0.0,4915.374744027304,1,1,2026-08-17 09:01:46.635347
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,None,MFm,Ex,CZ14,rDXHP,0,Area-ft2-BA,1024.1666666666667,24576,125114.19,14740.46,0,59678.04,23079.39,21097.45,0,0,6518.85,0,0,0,0,0,0,5392.2563139931735,486.92901023890784,0.0,4905.327303754266,1,1,2026-08-17 09:01:46.635347
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,None,MFm,Ex,CZ15,rDXHP,0,Area-ft2-BA,1024.1666666666667,24576,156961.81999999998,14740.46,0,59678.04,6099.08,63345.91,0,0,13098.33,0,0,0,0,0,0,5303.288737201365,486.92901023890784,0.0,4816.359726962457,1,1,2026-08-17 09:01:46.635347
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,None,MFm,Ex,CZ16,rDXHP,0,Area-ft2-BA,1024.1666666666667,24576,115987.44999999998,14740.46,0,59678.04,29066.91,7848.92,0,0,4653.12,0,0,0,0,0,0,5523.936518771331,486.92901023890784,0.0,5037.007508532423,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-15%UC-AOE,None,MFm,Ex,CZ01,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,75911.98,14740.46,0,59678.04,0.0,978.21,0,0,515.27,0,0,0,0,0,0,6393.874061433447,486.92901023890784,785.0825938566552,5121.862457337884,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-22.5%UC-AOE,None,MFm,Ex,CZ01,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,75733.3,14740.46,0,59678.04,0.0,799.53,0,0,515.27,0,0,0,0,0,0,6393.874061433447,486.92901023890784,785.0825938566552,5121.862457337884,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-30%UC-AOE,None,MFm,Ex,CZ01,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,75554.62000000001,14740.46,0,59678.04,0.0,620.85,0,0,515.27,0,0,0,0,0,0,6393.874061433447,486.92901023890784,785.0825938566552,5121.862457337884,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,None,MFm,Ex,CZ01,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,75316.38,14740.46,0,59678.04,0.0,382.61,0,0,515.27,0,0,0,0,0,0,6393.874061433447,486.92901023890784,785.0825938566552,5121.862457337884,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-7.5%UC-AOE,None,MFm,Ex,CZ01,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,76090.65000000001,14740.46,0,59678.04,0.0,1156.88,0,0,515.27,0,0,0,0,0,0,6393.874061433447,486.92901023890784,785.0825938566552,5121.862457337884,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-0%UC-AOE,None,MFm,Ex,CZ01,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,76143.07,14740.46,0,59678.04,0.0,1209.3,0,0,515.27,0,0,0,0,0,0,6393.874061433447,486.92901023890784,785.0825938566552,5121.862457337884,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-0%UC-NR,None,MFm,Ex,CZ01,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,76024.84000000001,14740.46,0,59678.04,0.0,1091.07,0,0,515.27,0,0,0,0,0,0,6393.874061433447,486.92901023890784,785.0825938566552,5121.862457337884,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-15%UC-AOE,None,MFm,Ex,CZ02,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,81186.4,14740.46,0,59678.04,0.0,5055.78,0,0,1712.12,0,0,0,0,0,0,6882.446416382252,486.92901023890784,1397.0689419795222,4998.448464163823,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-22.5%UC-AOE,None,MFm,Ex,CZ02,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,80262.91,14740.46,0,59678.04,0.0,4132.29,0,0,1712.12,0,0,0,0,0,0,6882.446416382252,486.92901023890784,1397.0689419795222,4998.448464163823,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-30%UC-AOE,None,MFm,Ex,CZ02,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,79339.43,14740.46,0,59678.04,0.0,3208.81,0,0,1712.12,0,0,0,0,0,0,6882.446416382252,486.92901023890784,1397.0689419795222,4998.448464163823,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,None,MFm,Ex,CZ02,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,78108.12,14740.46,0,59678.04,0.0,1977.5,0,0,1712.12,0,0,0,0,0,0,6882.446416382252,486.92901023890784,1397.0689419795222,4998.448464163823,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-7.5%UC-AOE,None,MFm,Ex,CZ02,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,82109.88,14740.46,0,59678.04,0.0,5979.26,0,0,1712.12,0,0,0,0,0,0,6882.446416382252,486.92901023890784,1397.0689419795222,4998.448464163823,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-0%UC-AOE,None,MFm,Ex,CZ02,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,82380.76999999999,14740.46,0,59678.04,0.0,6250.15,0,0,1712.12,0,0,0,0,0,0,6882.446416382252,486.92901023890784,1397.0689419795222,4998.448464163823,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-0%UC-NR,None,MFm,Ex,CZ02,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,81769.72,14740.46,0,59678.04,0.0,5639.1,0,0,1712.12,0,0,0,0,0,0,6882.446416382252,486.92901023890784,1397.0689419795222,4998.448464163823,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-15%UC-AOE,None,MFm,Ex,CZ03,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,83041.00999999998,14740.46,0,59678.04,0.0,6840.08,0,0,1782.43,0,0,0,0,0,0,7062.137542662116,486.92901023890784,1558.322866894198,5016.88566552901,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-22.5%UC-AOE,None,MFm,Ex,CZ03,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,81791.60999999999,14740.46,0,59678.04,0.0,5590.68,0,0,1782.43,0,0,0,0,0,0,7062.137542662116,486.92901023890784,1558.322866894198,5016.88566552901,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-30%UC-AOE,None,MFm,Ex,CZ03,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,80542.20999999999,14740.46,0,59678.04,0.0,4341.28,0,0,1782.43,0,0,0,0,0,0,7062.137542662116,486.92901023890784,1558.322866894198,5016.88566552901,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,None,MFm,Ex,CZ03,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,78876.34,14740.46,0,59678.04,0.0,2675.41,0,0,1782.43,0,0,0,0,0,0,7062.137542662116,486.92901023890784,1558.322866894198,5016.88566552901,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-7.5%UC-AOE,None,MFm,Ex,CZ03,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,84290.41999999998,14740.46,0,59678.04,0.0,8089.49,0,0,1782.43,0,0,0,0,0,0,7062.137542662116,486.92901023890784,1558.322866894198,5016.88566552901,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-0%UC-AOE,None,MFm,Ex,CZ03,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,84656.91,14740.46,0,59678.04,0.0,8455.98,0,0,1782.43,0,0,0,0,0,0,7062.137542662116,486.92901023890784,1558.322866894198,5016.88566552901,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-0%UC-NR,None,MFm,Ex,CZ03,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,83830.20999999999,14740.46,0,59678.04,0.0,7629.28,0,0,1782.43,0,0,0,0,0,0,7062.137542662116,486.92901023890784,1558.322866894198,5016.88566552901,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-15%UC-AOE,None,MFm,Ex,CZ04,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,90477.93,14740.46,0,59678.04,0.0,12202.12,0,0,3857.31,0,0,0,0,0,0,7717.922866894198,486.92901023890784,2292.506484641638,4938.487372013651,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-22.5%UC-AOE,None,MFm,Ex,CZ04,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,88249.1,14740.46,0,59678.04,0.0,9973.29,0,0,3857.31,0,0,0,0,0,0,7717.922866894198,486.92901023890784,2292.506484641638,4938.487372013651,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-30%UC-AOE,None,MFm,Ex,CZ04,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,86020.28,14740.46,0,59678.04,0.0,7744.47,0,0,3857.31,0,0,0,0,0,0,7717.922866894198,486.92901023890784,2292.506484641638,4938.487372013651,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,None,MFm,Ex,CZ04,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,83048.5,14740.46,0,59678.04,0.0,4772.69,0,0,3857.31,0,0,0,0,0,0,7717.922866894198,486.92901023890784,2292.506484641638,4938.487372013651,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-7.5%UC-AOE,None,MFm,Ex,CZ04,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,92706.76000000001,14740.46,0,59678.04,0.0,14430.95,0,0,3857.31,0,0,0,0,0,0,7717.922866894198,486.92901023890784,2292.506484641638,4938.487372013651,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-0%UC-AOE,None,MFm,Ex,CZ04,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,93360.54999999999,14740.46,0,59678.04,0.0,15084.74,0,0,3857.31,0,0,0,0,0,0,7717.922866894198,486.92901023890784,2292.506484641638,4938.487372013651,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-0%UC-NR,None,MFm,Ex,CZ04,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,91885.79000000001,14740.46,0,59678.04,0.0,13609.98,0,0,3857.31,0,0,0,0,0,0,7717.922866894198,486.92901023890784,2292.506484641638,4938.487372013651,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-15%UC-AOE,None,MFm,Ex,CZ05,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,82315.5,14740.46,0,59678.04,0.0,5824.68,0,0,2072.32,0,0,0,0,0,0,7143.324232081912,486.92901023890784,1648.450170648464,5007.94505119454,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-22.5%UC-AOE,None,MFm,Ex,CZ05,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,81251.57,14740.46,0,59678.04,0.0,4760.75,0,0,2072.32,0,0,0,0,0,0,7143.324232081912,486.92901023890784,1648.450170648464,5007.94505119454,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-30%UC-AOE,None,MFm,Ex,CZ05,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,80187.64000000001,14740.46,0,59678.04,0.0,3696.82,0,0,2072.32,0,0,0,0,0,0,7143.324232081912,486.92901023890784,1648.450170648464,5007.94505119454,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,None,MFm,Ex,CZ05,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,78769.06,14740.46,0,59678.04,0.0,2278.24,0,0,2072.32,0,0,0,0,0,0,7143.324232081912,486.92901023890784,1648.450170648464,5007.94505119454,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-7.5%UC-AOE,None,MFm,Ex,CZ05,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,83379.43,14740.46,0,59678.04,0.0,6888.61,0,0,2072.32,0,0,0,0,0,0,7143.324232081912,486.92901023890784,1648.450170648464,5007.94505119454,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-0%UC-AOE,None,MFm,Ex,CZ05,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,83691.52000000002,14740.46,0,59678.04,0.0,7200.7,0,0,2072.32,0,0,0,0,0,0,7143.324232081912,486.92901023890784,1648.450170648464,5007.94505119454,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-0%UC-NR,None,MFm,Ex,CZ05,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,82987.54000000001,14740.46,0,59678.04,0.0,6496.72,0,0,2072.32,0,0,0,0,0,0,7143.324232081912,486.92901023890784,1648.450170648464,5007.94505119454,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-15%UC-AOE,None,MFm,Ex,CZ06,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,84180.65,14740.46,0,59678.04,0.0,7547.93,0,0,2214.22,0,0,0,0,0,0,6319.811262798635,486.92901023890784,891.8228668941979,4941.05938566553,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-22.5%UC-AOE,None,MFm,Ex,CZ06,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,82801.95000000001,14740.46,0,59678.04,0.0,6169.23,0,0,2214.22,0,0,0,0,0,0,6319.811262798635,486.92901023890784,891.8228668941979,4941.05938566553,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-30%UC-AOE,None,MFm,Ex,CZ06,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,81423.26000000001,14740.46,0,59678.04,0.0,4790.54,0,0,2214.22,0,0,0,0,0,0,6319.811262798635,486.92901023890784,891.8228668941979,4941.05938566553,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,None,MFm,Ex,CZ06,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,79584.98999999999,14740.46,0,59678.04,0.0,2952.27,0,0,2214.22,0,0,0,0,0,0,6319.811262798635,486.92901023890784,891.8228668941979,4941.05938566553,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-7.5%UC-AOE,None,MFm,Ex,CZ06,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,85559.35,14740.46,0,59678.04,0.0,8926.63,0,0,2214.22,0,0,0,0,0,0,6319.811262798635,486.92901023890784,891.8228668941979,4941.05938566553,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-0%UC-AOE,None,MFm,Ex,CZ06,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,85963.76999999999,14740.46,0,59678.04,0.0,9331.05,0,0,2214.22,0,0,0,0,0,0,6319.811262798635,486.92901023890784,891.8228668941979,4941.05938566553,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-0%UC-NR,None,MFm,Ex,CZ06,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,85051.51000000001,14740.46,0,59678.04,0.0,8418.79,0,0,2214.22,0,0,0,0,0,0,6319.811262798635,486.92901023890784,891.8228668941979,4941.05938566553,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-15%UC-AOE,None,MFm,Ex,CZ07,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,82304.62000000001,14740.46,0,59678.04,0.0,6044.51,0,0,1841.61,0,0,0,0,0,0,6144.9535836177465,486.92901023890784,733.3194539249146,4924.705119453924,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-22.5%UC-AOE,None,MFm,Ex,CZ07,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,81200.54,14740.46,0,59678.04,0.0,4940.43,0,0,1841.61,0,0,0,0,0,0,6144.9535836177465,486.92901023890784,733.3194539249146,4924.705119453924,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-30%UC-AOE,None,MFm,Ex,CZ07,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,80096.45,14740.46,0,59678.04,0.0,3836.34,0,0,1841.61,0,0,0,0,0,0,6144.9535836177465,486.92901023890784,733.3194539249146,4924.705119453924,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,None,MFm,Ex,CZ07,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,78624.34000000001,14740.46,0,59678.04,0.0,2364.23,0,0,1841.61,0,0,0,0,0,0,6144.9535836177465,486.92901023890784,733.3194539249146,4924.705119453924,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-7.5%UC-AOE,None,MFm,Ex,CZ07,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,83408.71,14740.46,0,59678.04,0.0,7148.6,0,0,1841.61,0,0,0,0,0,0,6144.9535836177465,486.92901023890784,733.3194539249146,4924.705119453924,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-0%UC-AOE,None,MFm,Ex,CZ07,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,83732.56999999999,14740.46,0,59678.04,0.0,7472.46,0,0,1841.61,0,0,0,0,0,0,6144.9535836177465,486.92901023890784,733.3194539249146,4924.705119453924,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-0%UC-NR,None,MFm,Ex,CZ07,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,83002.03000000001,14740.46,0,59678.04,0.0,6741.92,0,0,1841.61,0,0,0,0,0,0,6144.9535836177465,486.92901023890784,733.3194539249146,4924.705119453924,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-15%UC-AOE,None,MFm,Ex,CZ08,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,95374.37000000001,14740.46,0,59678.04,0.0,16345.54,0,0,4610.33,0,0,0,0,0,0,6179.789078498294,486.92901023890784,797.6184300341297,4895.241638225255,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-22.5%UC-AOE,None,MFm,Ex,CZ08,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,92388.7,14740.46,0,59678.04,0.0,13359.87,0,0,4610.33,0,0,0,0,0,0,6179.789078498294,486.92901023890784,797.6184300341297,4895.241638225255,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-30%UC-AOE,None,MFm,Ex,CZ08,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,89403.04,14740.46,0,59678.04,0.0,10374.21,0,0,4610.33,0,0,0,0,0,0,6179.789078498294,486.92901023890784,797.6184300341297,4895.241638225255,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,None,MFm,Ex,CZ08,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,85422.15999999999,14740.46,0,59678.04,0.0,6393.33,0,0,4610.33,0,0,0,0,0,0,6179.789078498294,486.92901023890784,797.6184300341297,4895.241638225255,1,1,2026-08-17 09:01:46.635347
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-7.5%UC-AOE,None,MFm,Ex,CZ08,rDXGF,0,Area-ft2-BA,1024.1666666666667,24576,98360.03000000001,14740.46,0,59678.04,0.0,19331.2,0,0,4610.33,0,0,0,0,0,0,6179.789078498294,486.92901023890784,797.6184300341297,4895.241638225255,1,1,2026-08-17 09:01:46.635347
